YMD, startHMS, startSSM(s), stopSSM(s), idnum, dispersionConstant, burstOrSurvey, electricOrMagnetic, altitude(km), radius(RJ), mshell, mlat(deg), lat(deg), jovigraphic_latitude(deg), centrifugal_latitude(deg), mlt(hours), lt(hours), io_phase(deg), longitude(deg), footlatClose(deg), footlonClose(deg), footlatFar(deg), footlonFar(deg),plottedFootlat,plottedFootlon
20170327,93031.68,34231.68,34234.27,961,570.125,Burst,Magnetic,50250,1.6473,6.084,-57.31,-67.32,-68.88,-61.13,16.9,16.64,173.6,211.2,-76.248,214.221,53.925,187.523,53.925,187.523
20170327,93037.73,34237.73,34240.32,962,669.059,Burst,Magnetic,50250,1.6473,6.084,-57.31,-67.32,-68.88,-61.13,16.9,16.64,173.6,211.2,-76.248,214.221,53.925,187.523,53.925,187.523
20190212,123134,45094,45094,1034,28.827,Burst,Electric,429900,7.0023,10.715,32.04,25.01,25.41,30.17,0.7607,0.98,137.9,241.1,62.263,208.028,-77.451,268.718,-77.451,268.718
20190212,123134,45094,45094,1034,30.21,Burst,Magnetic,429900,7.0023,10.715,32.04,25.01,25.41,30.17,0.7607,0.98,137.9,241.1,62.263,208.028,-77.451,268.718,-77.451,268.718
20190212,123339,45219,45219,1045,34.526,Burst,Electric,427500,6.9687,10.617,31.99,25.12,25.53,30.19,0.7527,0.97,138.2,242.3,62.472,208.936,-77.262,270.069,-77.262,270.069
20190212,123339,45219,45219,1045,38.791,Burst,Magnetic,427500,6.9687,10.617,31.99,25.12,25.53,30.19,0.7527,0.97,138.2,242.3,62.472,208.936,-77.262,270.069,-77.262,270.069
20190212,123340,45220,45220,1052,35.649,Burst,Magnetic,427500,6.9687,10.617,31.99,25.12,25.53,30.19,0.7527,0.97,138.2,242.3,62.472,208.936,-77.262,270.069,-77.262,270.069
20190212,123340,45220,45220,1052,36.587,Burst,Electric,427500,6.9687,10.617,31.99,25.12,25.53,30.19,0.7527,0.97,138.2,242.3,62.472,208.936,-77.262,270.069,-77.262,270.069
20190212,123342,45222,45222,1053,34.899,Burst,Electric,427500,6.9687,10.617,31.99,25.12,25.53,30.19,0.7527,0.97,138.2,242.3,62.472,208.936,-77.262,270.069,-77.262,270.069
20190212,123430,45270,45270,1055,33.856,Burst,Magnetic,426300,6.9518,10.569,31.96,25.18,25.59,30.2,0.7487,0.97,138.3,243,62.578,209.395,-77.166,270.738,-77.166,270.738
20190212,123430,45270,45270,1055,36.409,Burst,Electric,426300,6.9518,10.569,31.96,25.18,25.59,30.2,0.7487,0.97,138.3,243,62.578,209.395,-77.166,270.738,-77.166,270.738
20190212,123430,45270,45270,1056,20.475,Burst,Electric,426300,6.9518,10.569,31.96,25.18,25.59,30.2,0.7487,0.97,138.3,243,62.578,209.395,-77.166,270.738,-77.166,270.738
20190212,123430,45270,45270,1056,24.733,Burst,Magnetic,426300,6.9518,10.569,31.96,25.18,25.59,30.2,0.7487,0.97,138.3,243,62.578,209.395,-77.166,270.738,-77.166,270.738
20190212,123432,45272,45272,1057,42.978,Burst,Electric,426300,6.9518,10.569,31.96,25.18,25.59,30.2,0.7487,0.97,138.3,243,62.578,209.395,-77.166,270.738,-77.166,270.738
20190212,123459,45299,45299,1058,30.88,Burst,Electric,426300,6.9518,10.569,31.96,25.18,25.59,30.2,0.7487,0.97,138.3,243,62.578,209.395,-77.166,270.738,-77.166,270.738
20190212,123529,45329,45329,1035,25.666,Burst,Magnetic,426300,6.9518,10.569,31.96,25.18,25.59,30.2,0.7487,0.97,138.3,243,62.578,209.395,-77.166,270.738,-77.166,270.738
20190212,123529,45329,45329,1035,32.509,Burst,Electric,426300,6.9518,10.569,31.96,25.18,25.59,30.2,0.7487,0.97,138.3,243,62.578,209.395,-77.166,270.738,-77.166,270.738
20190212,123532,45332,45332,1036,34.356,Burst,Electric,425100,6.935,10.52,31.94,25.24,25.65,30.21,0.7447,0.97,138.5,243.6,62.684,209.857,-77.07,271.403,-77.07,271.403
20190212,123539,45339,45339,1037,43.652,Burst,Electric,425100,6.935,10.52,31.94,25.24,25.65,30.21,0.7447,0.97,138.5,243.6,62.684,209.857,-77.07,271.403,-77.07,271.403
20190212,123542,45342,45342,1038,26.435,Burst,Electric,425100,6.935,10.52,31.94,25.24,25.65,30.21,0.7447,0.97,138.5,243.6,62.684,209.857,-77.07,271.403,-77.07,271.403
20190212,123551,45351,45351,1039,47.129,Burst,Electric,425100,6.935,10.52,31.94,25.24,25.65,30.21,0.7447,0.97,138.5,243.6,62.684,209.857,-77.07,271.403,-77.07,271.403
20190212,123606,45366,45366,1040,32.649,Burst,Electric,425100,6.935,10.52,31.94,25.24,25.65,30.21,0.7447,0.97,138.5,243.6,62.684,209.857,-77.07,271.403,-77.07,271.403
20190212,123730,45450,45450,1041,32.843,Burst,Electric,422700,6.9012,10.424,31.88,25.36,25.77,30.22,0.7368,0.97,138.8,244.8,62.896,210.791,-76.877,272.72,-76.877,272.72
20190212,123732,45452,45452,1042,38.976,Burst,Electric,422700,6.9012,10.424,31.88,25.36,25.77,30.22,0.7368,0.97,138.8,244.8,62.896,210.791,-76.877,272.72,-76.877,272.72
20190212,123740,45460,45460,1043,30.92,Burst,Electric,422700,6.9012,10.424,31.88,25.36,25.77,30.22,0.7368,0.97,138.8,244.8,62.896,210.791,-76.877,272.72,-76.877,272.72
20190212,123757,45477,45477,1044,37.225,Burst,Electric,422700,6.9012,10.424,31.88,25.36,25.77,30.22,0.7368,0.97,138.8,244.8,62.896,210.791,-76.877,272.72,-76.877,272.72
20190212,123815,45495,45495,1046,46.193,Burst,Electric,422700,6.9012,10.424,31.88,25.36,25.77,30.22,0.7368,0.97,138.8,244.8,62.896,210.791,-76.877,272.72,-76.877,272.72
20190212,123820,45500,45500,1047,47.615,Burst,Electric,422700,6.9012,10.424,31.88,25.36,25.77,30.22,0.7368,0.97,138.8,244.8,62.896,210.791,-76.877,272.72,-76.877,272.72
20190212,123838,45518,45518,1048,32.678,Burst,Electric,421500,6.8842,10.376,31.85,25.42,25.83,30.23,0.7329,0.97,139,245.4,63.003,211.263,-76.779,273.373,-76.779,273.373
20190212,123852,45532,45532,1049,38.687,Burst,Electric,421500,6.8842,10.376,31.85,25.42,25.83,30.23,0.7329,0.97,139,245.4,63.003,211.263,-76.779,273.373,-76.779,273.373
20190212,123855,45535,45535,1050,40.627,Burst,Electric,421500,6.8842,10.376,31.85,25.42,25.83,30.23,0.7329,0.97,139,245.4,63.003,211.263,-76.779,273.373,-76.779,273.373
20190212,124013,45613,45613,1051,28.317,Burst,Electric,420300,6.8673,10.329,31.82,25.48,25.9,30.24,0.729,0.97,139.1,246.1,63.111,211.738,-76.681,274.021,-76.681,274.021
20191103,180758,65278,65278,1030,20.892,Burst,Electric,365300,6.0989,8.971,32.26,23.77,24.22,29.63,23.17,23.34,269.7,229.1,59.676,200.976,-77.724,251.747,-77.724,251.747
20191103,180828,65308,65308,1031,27.219,Burst,Electric,365300,6.0989,8.971,32.26,23.77,24.22,29.63,23.17,23.34,269.7,229.1,59.676,200.976,-77.724,251.747,-77.724,251.747
20191103,180838,65318,65318,1032,21.735,Burst,Electric,364000,6.0811,8.935,32.26,23.85,24.29,29.67,23.16,23.34,269.9,229.7,59.779,201.417,-77.633,252.538,-77.633,252.538
20191103,180847,65327,65327,1033,28.455,Burst,Electric,364000,6.0811,8.935,32.26,23.85,24.29,29.67,23.16,23.34,269.9,229.7,59.779,201.417,-77.633,252.538,-77.633,252.538
20191103,212804.8,77284.8,77289.12,1007,602.12,Burst,Magnetic,69160,1.9131,5.721,55.57,65.79,67.21,59.49,21.31,21.22,329.8,21.78,81.739,24.49,-59.922,24.485,-59.922,24.485
20191103,212804.8,77284.8,77289.98,1007,605.056,Burst,Electric,69160,1.9131,5.721,55.57,65.79,67.21,59.49,21.31,21.22,329.8,21.78,81.739,24.49,-59.922,24.485,-59.922,24.485
20191103,212805,77285,77291,12,596.219,Survey,Electric,69160,1.9131,5.721,55.57,65.79,67.21,59.49,21.31,21.22,329.8,21.78,81.739,24.49,-59.922,24.485,-59.922,24.485
20191103,212806,77286,77291,12,646.559,Survey,Magnetic,69160,1.9131,5.721,55.57,65.79,67.21,59.49,21.31,21.22,329.8,21.78,81.739,24.49,-59.922,24.485,-59.922,24.485
20191103,212810.85,77290.85,77294.3,1013,577.612,Burst,Electric,69160,1.9131,5.721,55.57,65.79,67.21,59.49,21.31,21.22,329.8,21.78,81.739,24.49,-59.922,24.485,-59.922,24.485
20191103,212810.85,77290.85,77295.17,1013,626.443,Burst,Magnetic,69160,1.9131,5.721,55.57,65.79,67.21,59.49,21.31,21.22,329.8,21.78,81.739,24.49,-59.922,24.485,-59.922,24.485
20191103,212811,77291,77295,13,546.337,Survey,Electric,69160,1.9131,5.721,55.57,65.79,67.21,59.49,21.31,21.22,329.8,21.78,81.739,24.49,-59.922,24.485,-59.922,24.485
20191103,212811,77291,77295,13,754.169,Survey,Magnetic,69160,1.9131,5.721,55.57,65.79,67.21,59.49,21.31,21.22,329.8,21.78,81.739,24.49,-59.922,24.485,-59.922,24.485
20191103,212827,77307,77315,14,1936.928,Survey,Electric,67470,1.8889,5.805,56.19,66.38,67.79,60.09,21.26,21.13,331.3,23.71,81.963,29.415,-60.015,25.59,-60.015,25.59
20191103,212828.13,77308.13,77315.9,1014,2367.175,Burst,Electric,67470,1.8889,5.805,56.19,66.38,67.79,60.09,21.26,21.13,331.3,23.71,81.963,29.415,-60.015,25.59,-60.015,25.59
20191103,212837.63,77317.63,77322.82,1015,1841.697,Burst,Electric,67470,1.8889,5.805,56.19,66.38,67.79,60.09,21.26,21.13,331.3,23.71,81.963,29.415,-60.015,25.59,-60.015,25.59
20191103,212855.78,77335.78,77340.1,1016,546.537,Burst,Electric,67470,1.8889,5.805,56.19,66.38,67.79,60.09,21.26,21.13,331.3,23.71,81.963,29.415,-60.015,25.59,-60.015,25.59
20191103,212939.84,77379.84,77389.34,1017,1188.928,Burst,Electric,65780,1.8648,5.897,56.82,66.98,68.38,60.7,21.2,21.04,332.9,25.74,82.146,34.651,-60.119,26.714,-60.119,26.714
20191103,212939.84,77379.84,77385.89,1017,1347.258,Burst,Magnetic,65780,1.8648,5.897,56.82,66.98,68.38,60.7,21.2,21.04,332.9,25.74,82.146,34.651,-60.119,26.714,-60.119,26.714
20191103,212940,77380,77386,15,1090.678,Survey,Magnetic,65780,1.8648,5.897,56.82,66.98,68.38,60.7,21.2,21.04,332.9,25.74,82.146,34.651,-60.119,26.714,-60.119,26.714
20191103,212940,77380,77386,15,1174.689,Survey,Electric,65780,1.8648,5.897,56.82,66.98,68.38,60.7,21.2,21.04,332.9,25.74,82.146,34.651,-60.119,26.714,-60.119,26.714
20191103,212945.89,77385.89,77390.21,1018,668.439,Burst,Electric,65780,1.8648,5.897,56.82,66.98,68.38,60.7,21.2,21.04,332.9,25.74,82.146,34.651,-60.119,26.714,-60.119,26.714
20191103,212946,77386,77389,16,587.662,Survey,Electric,65780,1.8648,5.897,56.82,66.98,68.38,60.7,21.2,21.04,332.9,25.74,82.146,34.651,-60.119,26.714,-60.119,26.714
20191103,212946,77386,77389,16,731.479,Survey,Magnetic,65780,1.8648,5.897,56.82,66.98,68.38,60.7,21.2,21.04,332.9,25.74,82.146,34.651,-60.119,26.714,-60.119,26.714
20191103,212946.75,77386.75,77390.21,1018,740.242,Burst,Magnetic,65780,1.8648,5.897,56.82,66.98,68.38,60.7,21.2,21.04,332.9,25.74,82.146,34.651,-60.119,26.714,-60.119,26.714
20191103,213047,77447,77450,17,553.136,Survey,Electric,64090,1.8407,5.998,57.47,67.57,68.96,61.32,21.14,20.93,334.6,27.88,82.286,40.17,-60.235,27.858,-60.235,27.858
20191103,213047.23,77447.23,77453.28,1019,549.607,Burst,Electric,64090,1.8407,5.998,57.47,67.57,68.96,61.32,21.14,20.93,334.6,27.88,82.286,40.17,-60.235,27.858,-60.235,27.858
20191103,213048,77448,77455,17,753.773,Survey,Magnetic,64090,1.8407,5.998,57.47,67.57,68.96,61.32,21.14,20.93,334.6,27.88,82.286,40.17,-60.235,27.858,-60.235,27.858
20191103,213114.88,77474.88,77480.06,1020,663.915,Burst,Electric,64090,1.8407,5.998,57.47,67.57,68.96,61.32,21.14,20.93,334.6,27.88,82.286,40.17,-60.235,27.858,-60.235,27.858
20191103,213114.88,77474.88,77478.34,1020,664.924,Burst,Magnetic,64090,1.8407,5.998,57.47,67.57,68.96,61.32,21.14,20.93,334.6,27.88,82.286,40.17,-60.235,27.858,-60.235,27.858
20191103,213115,77475,77481,18,592.129,Survey,Electric,64090,1.8407,5.998,57.47,67.57,68.96,61.32,21.14,20.93,334.6,27.88,82.286,40.17,-60.235,27.858,-60.235,27.858
20191103,213115,77475,77481,18,769.353,Survey,Magnetic,64090,1.8407,5.998,57.47,67.57,68.96,61.32,21.14,20.93,334.6,27.88,82.286,40.17,-60.235,27.858,-60.235,27.858
20191103,213118,77478,77483,19,679.601,Survey,Magnetic,64090,1.8407,5.998,57.47,67.57,68.96,61.32,21.14,20.93,334.6,27.88,82.286,40.17,-60.235,27.858,-60.235,27.858
20191103,213118,77478,77483,19,785.953,Survey,Electric,64090,1.8407,5.998,57.47,67.57,68.96,61.32,21.14,20.93,334.6,27.88,82.286,40.17,-60.235,27.858,-60.235,27.858
20191103,213119.2,77479.2,77482.66,1008,651.022,Burst,Magnetic,64090,1.8407,5.998,57.47,67.57,68.96,61.32,21.14,20.93,334.6,27.88,82.286,40.17,-60.235,27.858,-60.235,27.858
20191103,213120.06,77480.06,77482.66,1008,674.557,Burst,Electric,64090,1.8407,5.998,57.47,67.57,68.96,61.32,21.14,20.93,334.6,27.88,82.286,40.17,-60.235,27.858,-60.235,27.858
20191103,213140.8,77500.8,77506.85,1009,651.303,Burst,Magnetic,62400,1.8167,6.109,58.13,68.17,69.54,61.95,21.08,20.82,336.4,30.15,82.379,45.938,-60.364,29.024,-60.364,29.024
20191103,213140.8,77500.8,77506.85,1009,658.282,Burst,Electric,62400,1.8167,6.109,58.13,68.17,69.54,61.95,21.08,20.82,336.4,30.15,82.379,45.938,-60.364,29.024,-60.364,29.024
20191103,213141,77501,77507,20,623.25,Survey,Magnetic,62400,1.8167,6.109,58.13,68.17,69.54,61.95,21.08,20.82,336.4,30.15,82.379,45.938,-60.364,29.024,-60.364,29.024
20191103,213141,77501,77504,20,744.024,Survey,Electric,62400,1.8167,6.109,58.13,68.17,69.54,61.95,21.08,20.82,336.4,30.15,82.379,45.938,-60.364,29.024,-60.364,29.024
20191103,213205.86,77525.86,77531.9,1010,1991.392,Burst,Electric,62400,1.8167,6.109,58.13,68.17,69.54,61.95,21.08,20.82,336.4,30.15,82.379,45.938,-60.364,29.024,-60.364,29.024
20191103,213206,77526,77531,21,2365.373,Survey,Electric,62400,1.8167,6.109,58.13,68.17,69.54,61.95,21.08,20.82,336.4,30.15,82.379,45.938,-60.364,29.024,-60.364,29.024
20191103,213218,77538,77544,22,596.097,Survey,Magnetic,62400,1.8167,6.109,58.13,68.17,69.54,61.95,21.08,20.82,336.4,30.15,82.379,45.938,-60.364,29.024,-60.364,29.024
20191103,213237,77557,77560,23,557.705,Survey,Electric,60720,1.7927,6.232,58.79,68.76,70.13,62.6,21.02,20.7,338.3,32.54,82.421,51.915,-60.506,30.211,-60.506,30.211
20191103,213237,77557,77561,23,649.764,Survey,Magnetic,60720,1.7927,6.232,58.79,68.76,70.13,62.6,21.02,20.7,338.3,32.54,82.421,51.915,-60.506,30.211,-60.506,30.211
20191103,213237.82,77557.82,77560.42,1011,521.832,Burst,Electric,60720,1.7927,6.232,58.79,68.76,70.13,62.6,21.02,20.7,338.3,32.54,82.421,51.915,-60.506,30.211,-60.506,30.211
20191103,213237.82,77557.82,77561.28,1011,569.204,Burst,Magnetic,60720,1.7927,6.232,58.79,68.76,70.13,62.6,21.02,20.7,338.3,32.54,82.421,51.915,-60.506,30.211,-60.506,30.211
20191103,213300,77580,77586,24,605.329,Survey,Electric,60720,1.7927,6.232,58.79,68.76,70.13,62.6,21.02,20.7,338.3,32.54,82.421,51.915,-60.506,30.211,-60.506,30.211
20191103,213300,77580,77586,24,646.154,Survey,Magnetic,60720,1.7927,6.232,58.79,68.76,70.13,62.6,21.02,20.7,338.3,32.54,82.421,51.915,-60.506,30.211,-60.506,30.211
20191103,213300.29,77580.29,77587.2,1012,652.618,Burst,Electric,60720,1.7927,6.232,58.79,68.76,70.13,62.6,21.02,20.7,338.3,32.54,82.421,51.915,-60.506,30.211,-60.506,30.211
20191103,213301.15,77581.15,77586.34,1012,733.459,Burst,Magnetic,60720,1.7927,6.232,58.79,68.76,70.13,62.6,21.02,20.7,338.3,32.54,82.421,51.915,-60.506,30.211,-60.506,30.211
20191103,213433,77673,77676,25,561.424,Survey,Electric,57370,1.7449,6.518,60.17,69.94,71.27,63.91,20.88,20.43,342.6,37.81,82.343,64.315,-60.835,32.651,-60.835,32.651
20191103,213522,77722,77726,26,525.793,Survey,Electric,57370,1.7449,6.518,60.17,69.94,71.27,63.91,20.88,20.43,342.6,37.81,82.343,64.315,-60.835,32.651,-60.835,32.651
20191103,213609,77769,77771,27,614.331,Survey,Electric,55690,1.7211,6.685,60.87,70.51,71.82,64.58,20.8,20.28,345.1,40.7,82.216,70.641,-61.024,33.904,-61.024,33.904
20191103,213654,77814,77818,28,1264.368,Survey,Electric,54030,1.6974,6.871,61.58,71.06,72.36,65.26,20.71,20.11,347.7,43.79,82.023,76.984,-61.231,35.18,-61.231,35.18
20191103,213847,77927,77931,29,848.086,Survey,Electric,50710,1.6503,7.316,63.03,72.1,73.37,66.64,20.51,19.74,353.6,50.64,81.416,89.483,-61.7,37.799,-61.7,37.799
20191103,213858,77938,77943,30,1030.961,Survey,Electric,50710,1.6503,7.316,63.03,72.1,73.37,66.64,20.51,19.74,353.6,50.64,81.416,89.483,-61.7,37.799,-61.7,37.799
20191226,131347.14,47627.14,47629.73,88,532.188,Survey,Magnetic,379400,6.2969,7.522,23.05,23,23.42,22.75,23.39,23.11,212.3,108.9,54.684,142.053,-63.661,85.965,-63.661,85.965
20191226,131348,47628,47630.59,88,455.699,Survey,Electric,379400,6.2969,7.522,23.05,23,23.42,22.75,23.39,23.11,212.3,108.9,54.684,142.053,-63.661,85.965,-63.661,85.965
20191226,131845.22,47925.22,47928.67,97,579.111,Survey,Magnetic,373100,6.2087,7.541,23.96,23.35,23.79,23.47,23.39,23.1,213.1,112,54.158,143.181,-64.157,87.97,-64.157,87.97
20191226,131846.08,47926.08,47928.67,97,1000.494,Survey,Electric,373100,6.2087,7.541,23.96,23.35,23.79,23.47,23.39,23.1,213.1,112,54.158,143.181,-64.157,87.97,-64.157,87.97
20191226,131859.04,47939.04,47941.63,94,402.463,Survey,Electric,373100,6.2087,7.541,23.96,23.35,23.79,23.47,23.39,23.1,213.1,112,54.158,143.181,-64.157,87.97,-64.157,87.97
20191226,131909.41,47949.41,47951.14,95,400.283,Survey,Electric,373100,6.2087,7.541,23.96,23.35,23.79,23.47,23.39,23.1,213.1,112,54.158,143.181,-64.157,87.97,-64.157,87.97
20191226,131918.91,47958.91,47962.37,96,409.091,Survey,Electric,373100,6.2087,7.541,23.96,23.35,23.79,23.47,23.39,23.1,213.1,112,54.158,143.181,-64.157,87.97,-64.157,87.97
20191226,131918.91,47958.91,47962.37,96,585.758,Survey,Magnetic,373100,6.2087,7.541,23.96,23.35,23.79,23.47,23.39,23.1,213.1,112,54.158,143.181,-64.157,87.97,-64.157,87.97
20191226,131957.79,47997.79,48001.25,98,568.804,Survey,Electric,371800,6.1911,7.545,24.15,23.43,23.86,23.62,23.38,23.1,213.3,112.7,54.059,143.407,-64.262,88.376,-64.262,88.376
20191226,132034.08,48034.08,48039.26,99,359.225,Survey,Electric,370600,6.1734,7.55,24.33,23.5,23.94,23.76,23.38,23.1,213.4,113.3,53.961,143.634,-64.367,88.784,-64.367,88.784
20191226,132135.42,48095.42,48098.88,100,345.407,Survey,Electric,369300,6.1556,7.555,24.51,23.57,24.01,23.91,23.38,23.1,213.6,113.9,53.865,143.86,-64.475,89.193,-64.475,89.193
20191226,132235.9,48155.9,48160.22,101,425.056,Survey,Electric,368100,6.1379,7.56,24.7,23.65,24.09,24.06,23.38,23.1,213.8,114.5,53.771,144.087,-64.584,89.604,-64.584,89.604
20191226,132248,48168,48170.59,89,391.73,Survey,Electric,368100,6.1379,7.56,24.7,23.65,24.09,24.06,23.38,23.1,213.8,114.5,53.771,144.087,-64.584,89.604,-64.584,89.604
20191226,132248,48168,48170.59,89,424.144,Survey,Magnetic,368100,6.1379,7.56,24.7,23.65,24.09,24.06,23.38,23.1,213.8,114.5,53.771,144.087,-64.584,89.604,-64.584,89.604
20191226,132255.78,48175.78,48178.37,90,496.283,Survey,Electric,368100,6.1379,7.56,24.7,23.65,24.09,24.06,23.38,23.1,213.8,114.5,53.771,144.087,-64.584,89.604,-64.584,89.604
20191226,132507.1,48307.1,48311.42,91,429.524,Survey,Electric,365500,6.1023,7.571,25.07,23.8,24.24,24.35,23.38,23.09,214.1,115.8,53.589,144.542,-64.806,90.432,-64.806,90.432
20191226,132507.97,48307.97,48311.42,91,471.384,Survey,Magnetic,365500,6.1023,7.571,25.07,23.8,24.24,24.35,23.38,23.09,214.1,115.8,53.589,144.542,-64.806,90.432,-64.806,90.432
20191226,132551.17,48351.17,48353.76,92,504.616,Survey,Electric,364300,6.0845,7.577,25.25,23.87,24.32,24.5,23.38,23.09,214.3,116.4,53.5,144.77,-64.92,90.849,-64.92,90.849
20191226,132552.03,48352.03,48354.62,92,687.146,Survey,Magnetic,364300,6.0845,7.577,25.25,23.87,24.32,24.5,23.38,23.09,214.3,116.4,53.5,144.77,-64.92,90.849,-64.92,90.849
20191226,132855.2,48535.2,48538.66,93,361.552,Survey,Magnetic,360400,6.0309,7.597,25.81,24.1,24.56,24.95,23.38,23.08,214.8,118.3,53.245,145.459,-65.271,92.111,-65.271,92.111
20191226,132855.2,48535.2,48538.66,93,474.771,Survey,Electric,360400,6.0309,7.597,25.81,24.1,24.56,24.95,23.38,23.08,214.8,118.3,53.245,145.459,-65.271,92.111,-65.271,92.111
20191226,133627.94,48987.94,48991.39,1026,418.492,Survey,Electric,351500,5.9051,7.653,27.13,24.65,25.12,26,23.37,23.07,216,122.7,52.713,147.09,-66.147,95.139,-66.147,95.139
20191226,133627.94,48987.94,48993.12,1026,524.163,Survey,Magnetic,350200,5.887,7.662,27.32,24.73,25.21,26.15,23.37,23.07,216.1,123.4,52.644,147.327,-66.279,95.582,-66.279,95.582
20191226,133728.42,49048.42,49051.87,1027,412.383,Survey,Electric,348900,5.8689,7.672,27.51,24.81,25.29,26.3,23.37,23.07,216.3,124,52.576,147.565,-66.412,96.028,-66.412,96.028
20191226,133728.42,49048.42,49051.01,1027,442.382,Survey,Magnetic,350200,5.887,7.662,27.32,24.73,25.21,26.15,23.37,23.07,216.1,123.4,52.644,147.327,-66.279,95.582,-66.279,95.582
20191226,133743.97,49063.97,49067.42,1028,463.942,Survey,Electric,348900,5.8689,7.672,27.51,24.81,25.29,26.3,23.37,23.07,216.3,124,52.576,147.565,-66.412,96.028,-66.412,96.028
20200217,161226.78,58346.78,58350.24,110,626.32,Survey,Electric,151400,3.0857,5.795,44.28,44.67,45.87,45.5,21.62,22.24,231,283.5,69.056,261.985,-67.205,307.917,-67.205,307.917
20200217,161226.78,58346.78,58352.83,110,697.914,Survey,Magnetic,151400,3.0857,5.795,44.28,44.67,45.87,45.5,21.62,22.24,231,283.5,69.056,261.985,-67.205,307.917,-67.205,307.917
20200217,161257.02,58377.02,58383.94,105,698.687,Survey,Magnetic,149800,3.063,5.782,44.42,44.95,46.17,45.7,21.6,22.23,231.3,284.3,69.14,263.085,-67.094,308.602,-67.094,308.602
20200217,161257.02,58377.02,58383.94,105,737.567,Survey,Electric,149800,3.063,5.782,44.42,44.95,46.17,45.7,21.6,22.23,231.3,284.3,69.14,263.085,-67.094,308.602,-67.094,308.602
20200217,161504.9,58504.9,58515.26,111,776.592,Survey,Magnetic,146600,3.0175,5.757,44.71,45.54,46.77,46.11,21.57,22.21,231.9,285.8,69.299,265.298,-66.875,309.987,-66.875,309.987
20200217,161506.62,58506.62,58512.67,111,650.015,Survey,Electric,146600,3.0175,5.757,44.71,45.54,46.77,46.11,21.57,22.21,231.9,285.8,69.299,265.298,-66.875,309.987,-66.875,309.987
20200217,164734.94,60454.94,60459.26,112,764.512,Survey,Electric,92260,2.2433,5.915,52.23,58.26,59.72,55.58,20.75,21.53,246.8,316,72.065,300.285,-64.133,337.576,-64.133,337.576
20200217,164824.19,60504.19,60510.24,115,1706.176,Survey,Electric,92260,2.2433,5.915,52.23,58.26,59.72,55.58,20.75,21.53,246.8,316,72.065,300.285,-64.133,337.576,-64.133,337.576
20200217,164825.92,60505.92,60509.38,115,1418.992,Survey,Magnetic,92260,2.2433,5.915,52.23,58.26,59.72,55.58,20.75,21.53,246.8,316,72.065,300.285,-64.133,337.576,-64.133,337.576
20200217,164858.75,60538.75,60542.21,114,821.656,Survey,Magnetic,90580,2.2193,5.944,52.56,58.76,60.23,55.97,20.71,21.49,247.6,317.2,72.261,301.277,-64.085,338.652,-64.085,338.652
20200217,164901.34,60541.34,60543.94,114,510.933,Survey,Electric,90580,2.2193,5.944,52.56,58.76,60.23,55.97,20.71,21.49,247.6,317.2,72.261,301.277,-64.085,338.652,-64.085,338.652
20200217,164916.9,60556.9,60560.35,113,887.643,Survey,Magnetic,90580,2.2193,5.944,52.56,58.76,60.23,55.97,20.71,21.49,247.6,317.2,72.261,301.277,-64.085,338.652,-64.085,338.652
20200217,164918.62,60558.62,60562.08,113,487.018,Survey,Electric,90580,2.2193,5.944,52.56,58.76,60.23,55.97,20.71,21.49,247.6,317.2,72.261,301.277,-64.085,338.652,-64.085,338.652
20200217,165055.39,60655.39,60657.98,116,1361.973,Survey,Magnetic,87220,2.1713,6.01,53.25,59.79,61.26,56.76,20.63,21.4,249.1,319.7,72.696,303.28,-63.997,340.873,-63.997,340.873
20200217,165056.26,60656.26,60658.85,116,871.642,Survey,Electric,87220,2.1713,6.01,53.25,59.79,61.26,56.76,20.63,21.4,249.1,319.7,72.696,303.28,-63.997,340.873,-63.997,340.873
20200217,165258.94,60778.94,60782.4,117,736.82,Survey,Magnetic,83860,2.1232,6.084,53.96,60.85,62.32,57.57,20.54,21.31,250.8,322.3,73.197,305.326,-63.917,343.194,-63.917,343.194
20200217,165259.81,60779.81,60782.4,117,723.907,Survey,Electric,83860,2.1232,6.084,53.96,60.85,62.32,57.57,20.54,21.31,250.8,322.3,73.197,305.326,-63.917,343.194,-63.917,343.194
20200217,172657.12,62817.12,62819.71,106,498.093,Survey,Magnetic,28670,1.3424,6.47,64.76,71.4,72.99,67.86,16.38,15.05,349.5,76.73,74.557,105.85,-59.38,49.142,-59.38,49.142
20200217,172905.86,62945.86,62951.04,107,608.177,Survey,Electric,25800,1.3036,6.119,64.08,69.42,71.2,66.76,15.9,14.52,357.8,85.93,69.847,110.328,-58.265,54.474,-58.265,54.474
20200217,172906.72,62946.72,62950.18,107,504.995,Survey,Magnetic,25800,1.3036,6.119,64.08,69.42,71.2,66.76,15.9,14.52,357.8,85.93,69.847,110.328,-58.265,54.474,-58.265,54.474
20200217,172906.72,62946.72,62951.04,959,907.324,Burst,Magnetic,25800,1.3036,6.119,64.08,69.42,71.2,66.76,15.9,14.52,357.8,85.93,69.847,110.328,-58.265,54.474,-58.265,54.474
20200217,172930.05,62970.05,62976.1,108,1311.282,Survey,Magnetic,24400,1.2848,5.916,63.58,68.26,70.15,66.02,15.66,14.28,1.497,90.13,67.703,111.452,-57.648,57.112,-57.648,57.112
