YMD,startHMS,startSSM(s),stopSSM(s),idnum,dispersionConstant,burstOrSurvey,electricOrMagnetic,altitude(km),radius(RJ),mshell,mlat(deg),lat(deg),jovigraphic_latitude(deg),centrifugal_latitude(deg),mlt(hours),lt(hours),io_phase(deg),longitude(deg),footlat(deg),footlon(deg)
20210902,230832.93,83312.93,83312.93,598,4.165,Burst,Magnetic,25516,1.3427,1.7069,-23.098,-27.182,-29.5146,-25.3923,8.0449,8.32,175.374,127.549,-37.913,122.708
20210902,230833.79,83313.79,83313.79,599,1.104,Burst,Electric,25539,1.343,1.7078,-23.118,-27.204,-29.538,-25.4135,8.0443,8.32,175.382,127.563,-37.944,122.721
20210902,230836.38,83316.38,83316.38,600,1.211,Burst,Electric,25606,1.3438,1.7104,-23.179,-27.272,-29.6083,-25.4774,8.0425,8.32,175.403,127.606,-38.037,122.759
20210902,230443.1,83083.1,83083.1,601,1.638,Burst,Electric,19724,1.2672,1.4914,-17.422,-20.789,-22.8377,-19.3968,8.2137,8.41,173.359,123.818,-29.675,119.397
20210902,230443.1,83083.1,83083.1,601,1.791,Burst,Magnetic,19724,1.2672,1.4914,-17.422,-20.789,-22.8377,-19.3968,8.2137,8.41,173.359,123.818,-29.675,119.397
20210902,230838.98,83318.98,83318.98,602,1.407,Burst,Electric,25673,1.3447,1.713,-23.24,-27.34,-29.679,-25.5415,8.0407,8.31,175.425,127.65,-38.131,122.796
20210902,230838.98,83318.98,83318.98,602,1.727,Burst,Magnetic,25673,1.3447,1.713,-23.24,-27.34,-29.679,-25.5415,8.0407,8.31,175.425,127.65,-38.131,122.796
20210902,230858.85,83338.85,83338.85,603,1.803,Burst,Electric,26190,1.3515,1.7329,-23.703,-27.86,-30.2188,-26.0316,8.0268,8.31,175.59,127.981,-38.848,123.086
20210902,230858.85,83338.85,83338.85,603,2.523,Burst,Magnetic,26190,1.3515,1.7329,-23.703,-27.86,-30.2188,-26.0316,8.0268,8.31,175.59,127.981,-38.848,123.086
20210902,230904.9,83344.9,83344.9,604,1.133,Burst,Electric,26351,1.3536,1.7391,-23.839,-28.015,-30.3774,-26.176,8.0225,8.3,175.641,128.082,-39.066,123.178
20210902,230917.86,83357.86,83357.86,605,2.702,Burst,Electric,26696,1.3581,1.7525,-24.129,-28.345,-30.7144,-26.4827,8.0132,8.3,175.749,128.298,-39.532,123.375
20210902,230917.86,83357.86,83357.86,606,1.282,Burst,Electric,26696,1.3581,1.7525,-24.129,-28.345,-30.7144,-26.4827,8.0132,8.3,175.749,128.298,-39.532,123.375
20210902,230917.86,83357.86,83357.86,607,2.035,Burst,Electric,26696,1.3581,1.7525,-24.129,-28.345,-30.7144,-26.4827,8.0132,8.3,175.749,128.298,-39.532,123.375
20210902,230933.41,83373.41,83373.41,608,1.135,Burst,Electric,27111,1.3635,1.7685,-24.476,-28.742,-31.1187,-26.8507,8.0021,8.29,175.878,128.557,-40.091,123.612
20210902,230933.41,83373.41,83373.41,608,0.855,Burst,Magnetic,27111,1.3635,1.7685,-24.476,-28.742,-31.1187,-26.8507,8.0021,8.29,175.878,128.557,-40.091,123.612
20210902,230933.41,83373.41,83373.41,609,1.002,Burst,Electric,27111,1.3635,1.7685,-24.476,-28.742,-31.1187,-26.8507,8.0021,8.29,175.878,128.557,-40.091,123.612
20210902,230935.14,83375.14,83375.14,610,1.239,Burst,Electric,27157,1.3641,1.7703,-24.515,-28.786,-31.1636,-26.8916,8.0008,8.29,175.893,128.586,-40.153,123.638
20210902,230935.14,83375.14,83375.14,610,1.377,Burst,Magnetic,27157,1.3641,1.7703,-24.515,-28.786,-31.1636,-26.8916,8.0008,8.29,175.893,128.586,-40.153,123.638
20210902,230935.14,83375.14,83375.14,611,1.353,Burst,Electric,27157,1.3641,1.7703,-24.515,-28.786,-31.1636,-26.8916,8.0008,8.29,175.893,128.586,-40.153,123.638
20210902,230935.14,83375.14,83375.14,611,1.609,Burst,Magnetic,27157,1.3641,1.7703,-24.515,-28.786,-31.1636,-26.8916,8.0008,8.29,175.893,128.586,-40.153,123.638
20210902,230456.93,83096.93,83096.93,612,1.542,Burst,Electric,20056,1.2716,1.5033,-17.789,-21.199,-23.2733,-19.784,8.2033,8.41,173.474,124.049,-30.167,119.6
20210902,230935.14,83375.14,83375.14,613,1.447,Burst,Electric,27157,1.3641,1.7703,-24.515,-28.786,-31.1636,-26.8916,8.0008,8.29,175.893,128.586,-40.153,123.638
20210902,230946.37,83386.37,83386.37,614,1.02,Burst,Electric,27457,1.368,1.7819,-24.766,-29.072,-31.4556,-27.1574,7.9928,8.29,175.986,128.773,-40.557,123.809
20210902,230946.37,83386.37,83386.37,614,1.107,Burst,Magnetic,27457,1.368,1.7819,-24.766,-29.072,-31.4556,-27.1574,7.9928,8.29,175.986,128.773,-40.557,123.809
20210902,230956.74,83396.74,83396.74,615,0.776,Burst,Electric,27733,1.3716,1.7926,-24.997,-29.337,-31.7252,-27.4028,7.9853,8.28,176.073,128.946,-40.93,123.967
20210902,230956.74,83396.74,83396.74,615,1.467,Burst,Magnetic,27733,1.3716,1.7926,-24.997,-29.337,-31.7252,-27.4028,7.9853,8.28,176.073,128.946,-40.93,123.967
20210902,231014.88,83414.88,83414.88,616,1.184,Burst,Magnetic,28219,1.3779,1.8121,-25.392,-29.787,-32.182,-27.8222,7.9728,8.27,176.224,129.248,-41.566,124.257
20210902,231039.94,83439.94,83439.94,617,1.666,Burst,Electric,28892,1.3867,1.8393,-25.935,-30.405,-32.8085,-28.3986,7.9557,8.26,176.433,129.666,-42.441,124.662
20210902,231039.94,83439.94,83439.94,617,1.579,Burst,Magnetic,28892,1.3867,1.8393,-25.935,-30.405,-32.8085,-28.3986,7.9557,8.26,176.433,129.666,-42.441,124.662
20210902,231046.85,83446.85,83446.85,618,1.121,Burst,Electric,29077,1.3892,1.8468,-26.085,-30.576,-32.9813,-28.5575,7.951,8.26,176.49,129.781,-42.682,124.774
20210902,231046.85,83446.85,83446.85,618,1.336,Burst,Magnetic,29077,1.3892,1.8468,-26.085,-30.576,-32.9813,-28.5575,7.951,8.26,176.49,129.781,-42.682,124.774
20210902,231051.17,83451.17,83451.17,619,2.746,Burst,Electric,29193,1.3907,1.8514,-26.179,-30.682,-33.0892,-28.6569,7.948,8.26,176.526,129.853,-42.833,124.843
20210902,231123.14,83483.14,83483.14,620,0.736,Burst,Electric,30062,1.402,1.8872,-26.856,-31.452,-33.8692,-29.3729,7.9262,8.25,176.793,130.386,-43.898,125.379
20210902,231136.1,83496.1,83496.1,621,1.473,Burst,Electric,30417,1.4067,1.9019,-27.128,-31.76,-34.1824,-29.6602,7.9173,8.24,176.901,130.602,-44.323,125.599
20210902,231136.1,83496.1,83496.1,621,1.698,Burst,Magnetic,30417,1.4067,1.9019,-27.128,-31.76,-34.1824,-29.6602,7.9173,8.24,176.901,130.602,-44.323,125.599
20210902,231141.28,83501.28,83501.28,622,1.111,Burst,Electric,30558,1.4085,1.9078,-27.237,-31.884,-34.3076,-29.775,7.9138,8.24,176.944,130.688,-44.492,125.687
20210902,230510.75,83110.75,83110.75,623,0.5,Burst,Electric,20395,1.276,1.5157,-18.146,-21.6,-23.6961,-20.1603,8.1929,8.4,173.59,124.279,-30.66,119.8
20210902,230510.75,83110.75,83110.75,623,0.474,Burst,Magnetic,20395,1.276,1.5157,-18.146,-21.6,-23.6961,-20.1603,8.1929,8.4,173.59,124.279,-30.66,119.8
20210902,231143.87,83503.87,83503.87,624,1.454,Burst,Electric,30629,1.4094,1.9107,-27.291,-31.946,-34.3702,-29.8325,7.912,8.24,176.966,130.731,-44.577,125.731
20210902,231143.87,83503.87,83503.87,624,1.92,Burst,Magnetic,30629,1.4094,1.9107,-27.291,-31.946,-34.3702,-29.8325,7.912,8.24,176.966,130.731,-44.577,125.731
20210902,231151.65,83511.65,83511.65,625,2.703,Burst,Electric,30842,1.4122,1.9195,-27.455,-32.131,-34.5582,-30.0049,7.9067,8.23,177.03,130.861,-44.832,125.863
20210902,231157.7,83517.7,83517.7,626,3.725,Burst,Electric,31007,1.4144,1.9264,-27.582,-32.275,-34.7044,-30.139,7.9026,8.23,177.081,130.962,-45.03,125.966
20210902,231201.15,83521.15,83521.15,627,0.733,Burst,Electric,31102,1.4156,1.9303,-27.653,-32.357,-34.7868,-30.2147,7.9002,8.23,177.112,131.017,-45.139,126.025
20210902,231201.15,83521.15,83521.15,627,0.868,Burst,Magnetic,31102,1.4156,1.9303,-27.653,-32.357,-34.7868,-30.2147,7.9002,8.23,177.112,131.017,-45.139,126.025
20210902,231206.34,83526.34,83526.34,628,3.403,Burst,Electric,31244,1.4175,1.9364,-27.758,-32.477,-34.9079,-30.3263,7.8968,8.23,177.163,131.095,-45.294,126.116
20210902,231221.89,83541.89,83541.89,629,1.227,Burst,Electric,31672,1.4231,1.9545,-28.071,-32.837,-35.2708,-30.6606,7.8864,8.22,177.319,131.328,-45.759,126.388
20210902,231221.89,83541.89,83541.89,629,1.459,Burst,Magnetic,31672,1.4231,1.9545,-28.071,-32.837,-35.2708,-30.6606,7.8864,8.22,177.319,131.328,-45.759,126.388
20210902,231227.94,83547.94,83547.94,630,0.624,Burst,Electric,31838,1.4253,1.9616,-28.193,-32.977,-35.4119,-30.7907,7.8824,8.22,177.379,131.419,-45.94,126.493
20210902,231227.94,83547.94,83547.94,630,0.934,Burst,Magnetic,31838,1.4253,1.9616,-28.193,-32.977,-35.4119,-30.7907,7.8824,8.22,177.379,131.419,-45.94,126.493
20210902,231247.81,83567.81,83567.81,631,1.457,Burst,Electric,32385,1.4325,1.9848,-28.594,-33.438,-35.8756,-31.2179,7.8691,8.21,177.578,131.717,-46.534,126.841
20210902,231247.81,83567.81,83567.81,631,1.471,Burst,Magnetic,32385,1.4325,1.9848,-28.594,-33.438,-35.8756,-31.2179,7.8691,8.21,177.578,131.717,-46.534,126.841
20210902,231248.67,83568.67,83568.67,632,1.357,Burst,Electric,32408,1.4328,1.9858,-28.612,-33.458,-35.8956,-31.2364,7.8686,8.21,177.587,131.73,-46.559,126.856
20210902,231250.4,83570.4,83570.4,633,1.756,Burst,Electric,32456,1.4334,1.9878,-28.646,-33.498,-35.936,-31.2736,7.8674,8.21,177.604,131.756,-46.611,126.886
20210902,230510.75,83110.75,83110.75,634,1.383,Burst,Electric,20395,1.276,1.5157,-18.146,-21.6,-23.6961,-20.1603,8.1929,8.4,173.59,124.279,-30.66,119.8
20210902,230510.75,83110.75,83110.75,634,1.632,Burst,Magnetic,20395,1.276,1.5157,-18.146,-21.6,-23.6961,-20.1603,8.1929,8.4,173.59,124.279,-30.66,119.8
20210902,231251.26,83571.26,83571.26,635,1.318,Burst,Electric,32480,1.4337,1.9888,-28.664,-33.518,-35.9561,-31.2921,7.8668,8.21,177.613,131.769,-46.637,126.901
20210902,231251.26,83571.26,83571.26,635,1.456,Burst,Magnetic,32480,1.4337,1.9888,-28.664,-33.518,-35.9561,-31.2921,7.8668,8.21,177.613,131.769,-46.637,126.901
20210902,231255.58,83575.58,83575.58,636,0.772,Burst,Electric,32598,1.4353,1.9938,-28.751,-33.618,-36.0569,-31.385,7.8639,8.21,177.656,131.834,-46.766,126.977
20210902,231255.58,83575.58,83575.58,636,0.764,Burst,Magnetic,32598,1.4353,1.9938,-28.751,-33.618,-36.0569,-31.385,7.8639,8.21,177.656,131.834,-46.766,126.977
20210902,231255.58,83575.58,83575.58,637,1.365,Burst,Electric,32598,1.4353,1.9938,-28.751,-33.618,-36.0569,-31.385,7.8639,8.21,177.656,131.834,-46.766,126.977
20210902,231255.58,83575.58,83575.58,637,1.601,Burst,Magnetic,32598,1.4353,1.9938,-28.751,-33.618,-36.0569,-31.385,7.8639,8.21,177.656,131.834,-46.766,126.977
20210902,231259.9,83579.9,83579.9,638,1.396,Burst,Electric,32717,1.4369,1.9989,-28.838,-33.718,-36.1577,-31.4779,7.8611,8.21,177.699,131.899,-46.895,127.052
20210902,231301.63,83581.63,83581.63,639,1.167,Burst,Electric,32765,1.4375,2.001,-28.872,-33.757,-36.1967,-31.5137,7.8599,8.21,177.714,131.927,-46.942,127.083
20210902,231317.18,83597.18,83597.18,640,1.09,Burst,Electric,33198,1.4432,2.0202,-29.178,-34.107,-36.5465,-31.8351,7.8495,8.2,177.843,132.186,-47.361,127.356
20210902,231319.78,83599.78,83599.78,641,1.301,Burst,Electric,33271,1.4441,2.0234,-29.229,-34.165,-36.605,-31.8888,7.8478,8.2,177.865,132.23,-47.431,127.402
20210902,231319.78,83599.78,83599.78,641,1.447,Burst,Magnetic,33271,1.4441,2.0234,-29.229,-34.165,-36.605,-31.8888,7.8478,8.2,177.865,132.23,-47.431,127.402
20210902,231328.42,83608.42,83608.42,642,1.506,Burst,Electric,33511,1.4473,2.0341,-29.399,-34.359,-36.7995,-32.0673,7.8421,8.19,177.937,132.374,-47.664,127.554
20210902,231328.42,83608.42,83608.42,643,1.314,Burst,Electric,33511,1.4473,2.0341,-29.399,-34.359,-36.7995,-32.0673,7.8421,8.19,177.937,132.374,-47.664,127.554
20210902,231341.38,83621.38,83621.38,644,0.535,Burst,Electric,33872,1.452,2.05,-29.654,-34.651,-37.091,-32.3352,7.8334,8.19,178.045,132.59,-48.014,127.782
20210902,230528.03,83128.03,83128.03,645,0.657,Burst,Electric,20821,1.2815,1.5312,-18.589,-22.098,-24.2202,-20.6268,8.18,8.4,173.734,124.567,-31.278,120.05
20210902,231341.38,83621.38,83621.38,646,1.322,Burst,Electric,33872,1.452,2.05,-29.654,-34.651,-37.091,-32.3352,7.8334,8.19,178.045,132.59,-48.014,127.782
20210902,231341.38,83621.38,83621.38,646,1.28,Burst,Magnetic,33872,1.452,2.05,-29.654,-34.651,-37.091,-32.3352,7.8334,8.19,178.045,132.59,-48.014,127.782
20210902,231349.15,83629.15,83629.15,647,1.711,Burst,Electric,34088,1.4549,2.0596,-29.807,-34.826,-37.2659,-32.4958,7.8282,8.19,178.11,132.719,-48.223,127.918
20210902,231349.15,83629.15,83629.15,647,1.352,Burst,Magnetic,34088,1.4549,2.0596,-29.807,-34.826,-37.2659,-32.4958,7.8282,8.19,178.11,132.719,-48.223,127.918
20210902,231356.93,83636.93,83636.93,648,1.263,Burst,Electric,34305,1.4577,2.0692,-29.96,-35.001,-37.4409,-32.6566,7.823,8.18,178.174,132.849,-48.433,128.055
20210902,231356.93,83636.93,83636.93,648,1.107,Burst,Magnetic,34305,1.4577,2.0692,-29.96,-35.001,-37.4409,-32.6566,7.823,8.18,178.174,132.849,-48.433,128.055
20210902,231400.38,83640.38,83640.38,649,1.179,Burst,Electric,34401,1.459,2.0735,-30.027,-35.078,-37.5182,-32.7276,7.8207,8.18,178.203,132.906,-48.525,128.116
20210902,231409.02,83649.02,83649.02,650,1.383,Burst,Electric,34644,1.4622,2.0844,-30.19,-35.265,-37.7039,-32.9004,7.815,8.18,178.275,133.05,-48.736,128.266
20210902,231409.02,83649.02,83649.02,650,1.172,Burst,Magnetic,34644,1.4622,2.0844,-30.19,-35.265,-37.7039,-32.9004,7.815,8.18,178.275,133.05,-48.736,128.266
20210902,231414.21,83654.21,83654.21,651,1.376,Burst,Electric,34790,1.4641,2.091,-30.288,-35.378,-37.8155,-33.0042,7.8115,8.18,178.318,133.137,-48.863,128.356
20210902,231414.21,83654.21,83654.21,651,1.353,Burst,Magnetic,34790,1.4641,2.091,-30.288,-35.378,-37.8155,-33.0042,7.8115,8.18,178.318,133.137,-48.863,128.356
20210902,231426.3,83666.3,83666.3,652,0.616,Burst,Electric,35131,1.4686,2.1063,-30.515,-35.64,-38.0754,-33.246,7.8035,8.17,178.419,133.338,-49.158,128.567
20210902,231426.3,83666.3,83666.3,652,0.413,Burst,Magnetic,35131,1.4686,2.1063,-30.515,-35.64,-38.0754,-33.246,7.8035,8.17,178.419,133.338,-49.158,128.567
20210902,231430.62,83670.62,83670.62,653,0.601,Burst,Electric,35252,1.4702,2.1118,-30.597,-35.733,-38.1683,-33.3324,7.8006,8.17,178.455,133.41,-49.264,128.642
20210902,231430.62,83670.62,83670.62,653,0.676,Burst,Magnetic,35252,1.4702,2.1118,-30.597,-35.733,-38.1683,-33.3324,7.8006,8.17,178.455,133.41,-49.264,128.642
20210902,231434.08,83674.08,83674.08,654,1.77,Burst,Electric,35350,1.4714,2.1162,-30.662,-35.808,-38.2427,-33.4016,7.7983,8.17,178.484,133.468,-49.348,128.703
20210902,231434.08,83674.08,83674.08,654,1.814,Burst,Magnetic,35350,1.4714,2.1162,-30.662,-35.808,-38.2427,-33.4016,7.7983,8.17,178.484,133.468,-49.348,128.703
20210902,231441.86,83681.86,83681.86,655,1.447,Burst,Electric,35569,1.4743,2.126,-30.808,-35.977,-38.41,-33.5572,7.7931,8.16,178.549,133.598,-49.538,128.838
20210902,230547.9,83147.9,83147.9,656,2.074,Burst,Electric,21312,1.2879,1.5491,-19.099,-22.671,-24.823,-21.1633,8.1651,8.39,173.899,124.898,-31.988,120.337
20210902,230547.9,83147.9,83147.9,656,1.62,Burst,Magnetic,21312,1.2879,1.5491,-19.099,-22.671,-24.823,-21.1633,8.1651,8.39,173.899,124.898,-31.988,120.337
20210902,231447.04,83687.04,83687.04,657,1.394,Burst,Electric,35715,1.4762,2.1326,-30.906,-36.089,-38.5214,-33.6608,7.7896,8.16,178.592,133.684,-49.665,128.928
20210902,231451.36,83691.36,83691.36,658,1.44,Burst,Electric,35837,1.4778,2.1381,-30.987,-36.183,-38.6142,-33.7472,7.7868,8.16,178.628,133.756,-49.77,129.004
20210902,231451.36,83691.36,83691.36,658,2.001,Burst,Magnetic,35837,1.4778,2.1381,-30.987,-36.183,-38.6142,-33.7472,7.7868,8.16,178.628,133.756,-49.77,129.004
20210902,231453.95,83693.95,83693.95,659,1.348,Burst,Electric,35910,1.4788,2.1413,-31.036,-36.239,-38.6699,-33.799,7.785,8.16,178.65,133.799,-49.833,129.049
20210902,231453.95,83693.95,83693.95,659,1.297,Burst,Magnetic,35910,1.4788,2.1413,-31.036,-36.239,-38.6699,-33.799,7.785,8.16,178.65,133.799,-49.833,129.049
20210902,231500.86,83700.86,83700.86,660,1.534,Burst,Electric,36104,1.4813,2.1501,-31.166,-36.388,-38.8181,-33.9368,7.7805,8.16,178.707,133.914,-50,129.169
20210902,231505.18,83705.18,83705.18,661,1.376,Burst,Electric,36227,1.483,2.1559,-31.245,-36.479,-38.9088,-34.021,7.7777,8.15,178.743,133.986,-50.097,129.243
20210902,231505.18,83705.18,83705.18,661,0.98,Burst,Magnetic,36227,1.483,2.1559,-31.245,-36.479,-38.9088,-34.021,7.7777,8.15,178.743,133.986,-50.097,129.243
20210902,231512.1,83712.1,83712.1,662,1.418,Burst,Electric,36423,1.4855,2.1651,-31.372,-36.624,-39.0541,-34.156,7.7733,8.15,178.801,134.102,-50.251,129.361
20210902,231512.1,83712.1,83712.1,662,1.621,Burst,Magnetic,36423,1.4855,2.1651,-31.372,-36.624,-39.0541,-34.156,7.7733,8.15,178.801,134.102,-50.251,129.361
20210902,231518.14,83718.14,83718.14,663,1.013,Burst,Electric,36594,1.4878,2.1732,-31.483,-36.751,-39.1809,-34.2737,7.7695,8.15,178.851,134.202,-50.386,129.465
20210902,231519.01,83719.01,83719.01,664,1.259,Burst,Electric,36619,1.4881,2.1743,-31.499,-36.769,-39.1992,-34.2907,7.769,8.15,178.858,134.217,-50.406,129.48
20210902,231531.97,83731.97,83731.97,665,0.596,Burst,Electric,36986,1.493,2.1916,-31.736,-37.041,-39.4714,-34.5434,7.7608,8.14,178.966,134.433,-50.696,129.702
20210902,231536.29,83736.29,83736.29,666,0.777,Burst,Electric,37108,1.4946,2.1974,-31.815,-37.132,-39.5621,-34.6277,7.758,8.14,179.002,134.505,-50.792,129.776
20210902,231536.29,83736.29,83736.29,666,0.68,Burst,Magnetic,37108,1.4946,2.1974,-31.815,-37.132,-39.5621,-34.6277,7.758,8.14,179.002,134.505,-50.792,129.776
20210902,211644.83,76604.83,76604.83,667,7.679,Burst,Magnetic,128905,2.7721,6.1113,49.819,43.629,44.9739,48.1942,19.3851,19.98,344.724,245.098,62.611,220.96
20210902,211644.83,76604.83,76604.83,668,6.462,Burst,Magnetic,128905,2.7721,6.1113,49.819,43.629,44.9739,48.1942,19.3851,19.98,344.724,245.098,62.611,220.96
20201230,220750.3,79670.3,79671.17,669,1.465,Burst,Electric,20366,1.2739,1.4519,-17.074,-23.438,-25.6743,-20.1037,9.2889,9.48,151.907,143.146,-35.537,139.061
20201230,220750.3,79670.3,79671.17,669,1.434,Burst,Magnetic,20366,1.2739,1.4519,-17.074,-23.438,-25.6743,-20.1037,9.2889,9.48,151.907,143.146,-35.537,139.061
20201230,221206.91,79926.91,79927.78,670,3.11,Burst,Electric,26905,1.3589,1.6742,-23.386,-30.415,-32.8773,-26.6638,9.1039,9.35,154.373,147.722,-44.469,143.683
20201230,221206.91,79926.91,79927.78,670,3.13,Burst,Magnetic,26905,1.3589,1.6742,-23.386,-30.415,-32.8773,-26.6638,9.1039,9.35,154.373,147.722,-44.469,143.683
20201230,222812.86,80892.86,80892.86,671,0.481,Burst,Magnetic,54359,1.722,3.0587,-40.668,-49.647,-51.7665,-44.57,8.5161,8.85,164.129,164.836,-63.593,160.321
20201230,222935.81,80975.81,80975.81,672,0.905,Burst,Electric,56806,1.7549,3.2276,-41.791,-50.895,-52.9513,-45.7194,8.4719,8.81,165.018,166.357,-64.824,161.684
20201230,222935.81,80975.81,80975.81,672,1.002,Burst,Magnetic,56806,1.7549,3.2276,-41.791,-50.895,-52.9513,-45.7194,8.4719,8.81,165.018,166.357,-64.824,161.684
20201230,222939.26,80979.26,80979.26,673,0.57,Burst,Electric,56908,1.7563,3.2348,-41.837,-50.946,-52.9996,-45.7666,8.4701,8.81,165.058,166.42,-64.874,161.741
20201230,222939.26,80979.26,80979.26,673,0.59,Burst,Magnetic,56908,1.7563,3.2348,-41.837,-50.946,-52.9996,-45.7666,8.4701,8.81,165.058,166.42,-64.874,161.741
20201230,222941.86,80981.86,80982.72,674,0.677,Burst,Electric,56998,1.7575,3.2411,-41.877,-50.99,-53.0421,-45.808,8.4684,8.81,165.093,166.475,-64.919,161.79
20201230,222941.86,80981.86,80982.72,674,0.508,Burst,Magnetic,56998,1.7575,3.2411,-41.877,-50.99,-53.0421,-45.808,8.4684,8.81,165.093,166.475,-64.919,161.79
20201230,222959.14,80999.14,80999.14,675,1.405,Burst,Electric,57495,1.7642,3.2762,-42.099,-51.237,-53.278,-46.0382,8.4595,8.8,165.29,166.784,-65.165,162.067
20201230,222959.14,80999.14,80999.14,675,1.521,Burst,Magnetic,57495,1.7642,3.2762,-42.099,-51.237,-53.278,-46.0382,8.4595,8.8,165.29,166.784,-65.165,162.067
20201230,223004.32,81004.32,81004.32,676,1.222,Burst,Electric,57648,1.7663,3.2874,-42.166,-51.313,-53.349,-46.1069,8.4568,8.79,165.343,166.879,-65.24,162.152
20201230,223004.32,81004.32,81004.32,676,1.222,Burst,Magnetic,57648,1.7663,3.2874,-42.166,-51.313,-53.349,-46.1069,8.4568,8.79,165.343,166.879,-65.24,162.152
20201230,223004.32,81004.32,81004.32,677,0.956,Burst,Electric,57648,1.7663,3.2874,-42.166,-51.313,-53.349,-46.1069,8.4568,8.79,165.343,166.879,-65.24,162.152
20201230,223004.32,81004.32,81004.32,677,1.037,Burst,Magnetic,57648,1.7663,3.2874,-42.166,-51.313,-53.349,-46.1069,8.4568,8.79,165.343,166.879,-65.24,162.152
20201230,223008.64,81008.64,81008.64,678,0.7,Burst,Electric,57776,1.768,3.2967,-42.222,-51.375,-53.4081,-46.1638,8.4545,8.79,165.386,166.958,-65.302,162.223
20201230,223008.64,81008.64,81008.64,678,0.772,Burst,Magnetic,57776,1.768,3.2967,-42.222,-51.375,-53.4081,-46.1638,8.4545,8.79,165.386,166.958,-65.302,162.223
20201230,223023.33,81023.33,81023.33,679,0.705,Burst,Electric,58212,1.7738,3.3285,-42.413,-51.588,-53.6088,-46.3572,8.4469,8.78,165.533,167.228,-65.513,162.466
20201230,223037.15,81037.15,81037.15,680,0.788,Burst,Electric,58622,1.7793,3.3585,-42.593,-51.789,-53.7977,-46.5391,8.4398,8.77,165.672,167.481,-65.711,162.693
20201230,223037.15,81037.15,81037.15,680,0.728,Burst,Magnetic,58622,1.7793,3.3585,-42.593,-51.789,-53.7977,-46.5391,8.4398,8.77,165.672,167.481,-65.711,162.693
20201230,221326.4,80006.4,80006.4,681,0.624,Burst,Electric,29013,1.3864,1.7533,-25.156,-32.382,-34.8668,-28.5084,9.0494,9.31,155.164,149.084,-46.747,145.117
20201230,223039.74,81039.74,81039.74,682,0.641,Burst,Electric,58699,1.7804,3.3641,-42.627,-51.826,-53.8331,-46.5732,8.4385,8.77,165.697,167.529,-65.748,162.736
20201230,223039.74,81039.74,81039.74,682,0.745,Burst,Magnetic,58699,1.7804,3.3641,-42.627,-51.826,-53.8331,-46.5732,8.4385,8.77,165.697,167.529,-65.748,162.736
20201230,223111.71,81071.71,81071.71,683,1.217,Burst,Electric,59647,1.7931,3.4343,-43.036,-52.282,-54.2642,-46.9903,8.4219,8.76,166.037,168.134,-66.203,163.264
20201230,223111.71,81071.71,81071.71,683,1.128,Burst,Magnetic,59647,1.7931,3.4343,-43.036,-52.282,-54.2642,-46.9903,8.4219,8.76,166.037,168.134,-66.203,163.264
20201230,223112.58,81072.58,81072.58,684,0.851,Burst,Electric,59673,1.7935,3.4363,-43.047,-52.294,-54.2756,-47.0014,8.4215,8.75,166.047,168.152,-66.216,163.279
20201230,223112.58,81072.58,81072.58,684,0.752,Burst,Magnetic,59673,1.7935,3.4363,-43.047,-52.294,-54.2756,-47.0014,8.4215,8.75,166.047,168.152,-66.216,163.279
20201230,223127.26,81087.26,81087.26,685,0.715,Burst,Electric,60109,1.7993,3.4693,-43.231,-52.497,-54.4689,-47.1898,8.4139,8.75,166.218,168.445,-66.422,163.522
20201230,223127.26,81087.26,81087.26,685,0.775,Burst,Magnetic,60109,1.7993,3.4693,-43.231,-52.497,-54.4689,-47.1898,8.4139,8.75,166.218,168.445,-66.422,163.522
